#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
o1hoa1cncmc55ed6io1hou8yob8yelvh,1,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,D,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,Prefer not to say,505999,2022-11-27 14:08:00,2022-11-27 14:18:00,10.000000001164151,2022-11-27 00:00:00,1,E09000014,E02000429,8,Working part-time,False,False,True,37.0,,1,0,1,2,0.5,1,2,1.5,110.31084588034891,86.3,419.1373611768702
o2sum9b20e0lxjzo2su6e0sedqnqnwb2,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",6,Better,Some of the time,Often,To some extent,Tend to agree,,Neighbours,Close family or friends,,,OLIOers,Often true,Never true,Sometimes true,Yes,Only 1 or 2 months,Yes,Yes,Yes,No,,1.0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,,6,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,B,Yes,Some months but not every month,Almost every month,Never,1,60.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,Almost every month,Almost every month,Almost every month,Working full-time,,,,,,,,"More than £58,900 p.a.",5411393,2022-11-23 08:07:00,2022-11-23 08:25:00,18.000000006286427,2022-11-22 00:00:00,1,E09000008,E02000220,2,Working full-time,True,False,False,27.0,68900.0,1,2,1,2,1.5,1,2,1.5,87.80214462188941,47.0,358.4976159353736
o3rmkunzdsnbcqe3o3rmkukxat9uiias,1,Female,35 to 39,No,Living on my own (NO children or children have left home),10,Much better,Some of the time,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,A,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5241705,2022-11-22 18:58:00,2022-11-22 19:15:00,17.0000000030268,2022-11-22 00:00:00,1,E09000008,E02000224,6,Working full-time,False,False,True,37.0,68900.0,1,0,2,2,0.5,2,2,2.0,87.80214462188941,89.9,380.3279303357137
o47dozzdsgzk5qz99ft9to47dozzddj7,1,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),9,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",4217131,2022-11-27 19:37:00,2022-11-27 19:43:00,5.999999998603016,2022-11-27 00:00:00,1,E09000032,E02000943,8,Working full-time,True,False,False,32.0,48400.0,0,0,2,2,0.0,2,2,2.0,75.0126002708299,79.80000000000001,401.58719237647034
o5a3rnwsdydmjgueyjo5a3r3ql90von9,1,Male,45 to 49,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,Close family or friends,,,Olio Volunteers,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,E,No,Never,Some months but not every month,Never,0,,0,1,0,1,0,0,0,0,1,Low fuel-security,2,Never,,Never,,Working part-time,,,,,,,"£37,901- £58,900 p.a.",6302750,2022-11-28 10:29:00,2022-11-28 10:34:00,5.000000005820766,2022-11-27 00:00:00,1,E09000026,E02006925,8,Working part-time,False,False,True,47.0,48400.0,1,1,1,1,1.0,1,1,1.0,78.28836492624754,93.89999999999999,331.80679005851016
o6y8podbqf7smqj44uo6y8po718ddero,1,Female,55 to 59,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,The same,Often,Often,To some extent,Definitely disagree,,,Close family or friends,,,,Often true,Sometimes true,Sometimes true,Yes,Almost every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation from Housing Association,,Don't know,Yes,Almost every month,Some months but not every month,Never,1,300.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,Almost every month,Some months but not every month,Almost every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",6222671,2022-11-22 20:08:00,2022-11-22 20:12:00,4.000000002561137,2022-11-22 00:00:00,1,E09000023,E02000659,3,Working full-time,False,True,False,57.0,19600.0,2,2,1,0,2.0,1,0,0.5,93.94595064593693,80.9,359.04189893827134
o7n257v24neq7wo7n2vil0nh12kvov4g,1,Female,35 to 39,No,Living on my own (NO children or children have left home),5,The same,Often,Some of the time,Not at all,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Don't know,1 or 2 months,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",6551745,2022-11-27 21:09:00,2022-11-27 21:13:00,4.000000002561137,2022-11-27 00:00:00,1,E09000014,E02000414,3,Working full-time,True,False,False,37.0,19600.0,2,1,0,0,1.5,0,0,0.0,110.31084588034891,98.2,248.11167867032927
o7s7y0mkbrpj67h8sfugp24uizo7s7y0,1,Female,55 to 59,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",9,The same,Hardly ever or never,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,,1 or 2 months,,Working part-time,,,,,,,"More than £58,900 p.a.",5186575,2022-12-03 17:22:00,2022-12-03 17:31:00,8.999999997904524,2022-12-03 00:00:00,1,E09000006,E02000160,8,Working part-time,False,False,True,57.0,68900.0,0,1,2,2,0.5,2,2,2.0,69.34413947690096,89.60000000000001,917.0347844827551
o7tb5bjz6p8cekf8o7tb5qhjv1jnlkk2,1,Female,20 to 24,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,Worse,Some of the time,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Never,1 or 2 months,Working full-time,Working part-time,,,,,,,Prefer not to say,5509910,2022-11-22 16:08:00,2022-11-22 16:14:00,5.999999998603016,2022-11-22 00:00:00,1,E09000030,E02000891,6,Working full-time,False,True,False,22.0,,1,1,2,0,1.0,2,0,1.0,106.55418799829552,48.199999999999996,272.7341455527152
o8gqdf8ki6xojc9ko8gqdwtrsg3wucgb,1,Female,30 to 34,Yes,Living with partner/ spouse (NO children or children have left home),4,Much worse,Often,Often,Not at all,Definitely disagree,Foodbank,Neighbours,,Community or faith group,,,Often true,Often true,Often true,Yes,Some months but not every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,No,Some months but not every month,Almost every month,Almost every month,1,20.0,1,1,1,1,1,1,0,1,1,Very low fuel-security,5,Almost every month,1 or 2 months,Almost every month,,,Unemployed,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",746155,2022-11-22 16:18:00,2022-11-22 16:22:00,3.999999992083758,2022-11-22 00:00:00,1,E09000022,E02000635,2,Unemployed,False,True,False,32.0,12000.0,2,2,0,0,2.0,0,0,0.0,107.01926113040733,86.2,238.46563394088605
o8jsjuu4ew8bt7vdo8jsdaenylb84swh,1,Female,30 to 34,No,Living on my own (NO children or children have left home),4,Worse,Some of the time,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Sometimes true,No,,Yes,No,No,No,,0.0,0,1,0.0,,1.0,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,Renting from private landlord,,Don't know,No,Almost every month,Almost every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Almost every month,Some months but not every month,Almost every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",1625174,2022-11-22 17:22:00,2022-11-22 17:24:00,1.999999996041879,2022-11-22 00:00:00,1,E09000033,E02000973,7,Working full-time,True,False,False,32.0,48400.0,1,1,2,0,1.0,2,0,1.0,372.93320499747455,87.3,578.6153528143707
o8jv8e740z0sb9jqnud85o8jv8a0f6tn,1,Male,30 to 34,No,Living with partner/ spouse (NO children or children have left home),8,Better,Hardly ever or never,Some of the time,To a large extent,Definitely agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,B,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",4182893,2022-11-22 17:29:00,2022-11-22 17:35:00,5.999999998603016,2022-11-22 00:00:00,1,E09000025,E02000726,2,Working full-time,False,False,True,32.0,68900.0,0,1,2,3,0.5,2,3,2.5,102.94920578921285,55.7,313.62815444552035
o8zg6m4vdq3vi6708o8zg6m4v4nl6v00,1,Female,45 to 49,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7,Better,Often,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",83124,2022-11-23 07:11:00,2022-11-23 07:17:00,5.999999998603016,2022-11-22 00:00:00,1,E09000024,E02000711,4,Working full-time,False,False,True,47.0,31100.0,2,1,2,2,1.5,2,2,2.0,64.73566039577726,93.89999999999999,243.28540964900597
oacfp0mhzp02jn9vh3ioacfprsjzn897,1,Female,40 to 44,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,Close family or friends,,,,Sometimes true,Never true,Sometimes true,Yes,Only 1 or 2 months,Yes,No,No,No,,1.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,,4,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,No,1 or 2 months,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",6302245,2022-11-27 22:21:00,2022-11-27 22:26:00,4.999999995343387,2022-11-27 00:00:00,1,E09000025,E02000747,1,Working full-time,False,True,False,42.0,19600.0,0,0,2,1,0.0,2,1,1.5,102.94920578921285,49.7,490.79035476444403
obyzu4vgljbsmhq49obyzu7p9aulii31,1,Female,25 to 29,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",6,The same,Some of the time,Often,To some extent,Tend to disagree,,,Close family or friends,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,,Living in house owned by a parent,Don't know,Yes,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Some months but not every month,Some months but not every month,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",6619515,2022-12-03 12:24:00,2022-12-03 12:30:00,5.999999998603016,2022-12-03 00:00:00,1,E09000010,E02000280,7,Working part-time,False,False,False,27.0,19600.0,1,2,1,1,1.5,1,1,1.0,92.56137264603299,89.1,383.4034609090902
oeav2p5tf5osmu1w1oeav1ae3l8juvd9,1,Female,60 to 64,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",9,The same,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,1 or 2 months,Never,Almost every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",3250401,2022-11-27 20:09:00,2022-11-27 20:14:00,4.999999995343387,2022-11-27 00:00:00,1,E09000028,E02000830,6,Working full-time,False,False,True,62.0,48400.0,1,1,1,0,1.0,1,0,0.5,112.89535525791995,84.3,209.58981452631517
oecgmuec1vfqb8gv17vo4oecgmulw2gk,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,,Neighbours,,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,Prefer not to say,6601494,2022-11-23 03:40:00,2022-11-23 03:47:00,6.999999991385266,2022-11-22 00:00:00,1,E09000027,E02000787,6,Working full-time,True,False,False,27.0,,0,0,2,3,0.0,2,3,2.5,59.12433069454052,86.8,551.6271620370367
oev799wtbmaxefy5c6qoev799wtk3yrn,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7,Better,Some of the time,Some of the time,To a large extent,Definitely agree,,,Close family or friends,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,D,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Never,1 or 2 months,1 or 2 months,,,,,,,Student,,"More than £58,900 p.a.",32012,2022-11-23 16:58:00,2022-11-23 17:04:00,5.999999998603016,2022-11-22 00:00:00,1,E09000012,E02000359,3,Student,True,False,False,27.0,68900.0,1,1,2,3,1.0,2,3,2.5,121.66707436399217,93.7,557.0235265176467
ofsm9f2cbcob3e1o7nbofsmai41ztgz5,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7,The same,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,Prefer not to say,2699523,2022-11-27 12:49:00,2022-11-27 12:54:00,4.999999995343387,2022-11-27 00:00:00,1,E09000031,E02000921,5,Working full-time,True,False,False,27.0,,1,1,1,0,1.0,1,0,0.5,82.92437534381423,87.2,211.02731313103388
ofvq9fd6ps3z6wnxle6oofvq9fd3zpnr,1,Female,20 to 24,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7,Worse,Often,Some of the time,To a large extent,Tend to agree,Foodbank,Neighbours,Close family or friends,Community or faith group,,,Often true,Sometimes true,Often true,Yes,Only 1 or 2 months,Yes,No,Yes,Yes,,1.0,1,1,1.0,0.0,1.0,0.0,1.0,1.0,,7,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Never,Never,Some months but not every month,0,,0,0,0,0,1,0,0,0,0,Marginal fuel-security,1,1 or 2 months,Almost every month,1 or 2 months,,,Unemployed,,,,Student,,Prefer not to say,1708840,2022-11-22 16:02:00,2022-11-22 16:09:00,7.000000001862645,2022-11-22 00:00:00,1,E09000022,E02000638,2,Unemployed,False,True,False,22.0,,2,1,2,2,1.5,2,2,2.0,107.01926113040733,80.10000000000001,217.20054386826297
ogwu9szpb2k0bnl9k4ogwu9szpdsavpm,1,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,A,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5337463,2022-12-03 12:06:00,2022-12-03 12:09:00,2.999999999301508,2022-12-03 00:00:00,1,E09000005,E02000107,6,Working full-time,False,False,True,32.0,48400.0,0,0,2,3,0.0,2,3,2.5,89.33622132404018,88.1,555.756238303191
ogwxq46r8orwqb2jtogwxqh14qicb49h,1,Female,40 to 44,No,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,A,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",4977840,2022-11-22 15:36:00,2022-11-22 15:49:00,13.00000000046566,2022-11-22 00:00:00,1,E09000026,E02006925,8,Working part-time,False,False,True,42.0,31100.0,1,1,1,2,1.0,1,2,1.5,78.28836492624754,93.89999999999999,331.80679005851016
oh1ekxur5j2o61exyoh1ekx9yliui8d7,1,Male,35 to 39,No,"Living with other adults that are non-family members, such as friends/ flatmates",7,Better,Often,Some of the time,To some extent,Tend to agree,,Neighbours,,Community or faith group,,,Sometimes true,Often true,Often true,Yes,Some months but not every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,Don't know,Don't know,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Never,Almost every month,Almost every month,Working full-time,,,,,,,,Prefer not to say,6731283,2022-11-22 16:07:00,2022-11-22 16:12:00,5.000000005820766,2022-11-22 00:00:00,1,E09000029,E02000859,7,Working full-time,False,False,False,37.0,,2,1,1,2,1.5,1,2,1.5,64.10579524758313,84.8,600.6322580424238
oh5izfx4by77f7vfcloh5izfxhic4k69,1,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),6,The same,Hardly ever or never,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5891521,2022-11-22 17:57:00,2022-11-22 18:01:00,4.000000002561137,2022-11-22 00:00:00,1,E09000030,E02000867,4,Working full-time,False,False,True,32.0,68900.0,0,1,1,2,0.5,1,2,1.5,106.55418799829552,74.6,289.4132509650714
ohbbqssp6xtet3fcbohbbqsca2c6c1gl,1,Female,55 to 59,No,Living with partner/ spouse (NO children or children have left home),10,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Almost every month,,Working part-time,,,,,,,Prefer not to say,6076911,2022-11-22 18:14:00,2022-11-22 18:18:00,3.999999992083758,2022-11-22 00:00:00,1,E09000029,E02000849,9,Working part-time,False,False,True,57.0,,0,0,2,2,0.0,2,2,2.0,64.10579524758313,89.7,238.29593971428542
ohyb9x3bsf8gujv28w1nx78ohyb9goth,1,Female,65 to 69,No,Living on my own (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,1 or 2 months,,,,Retired,,,,,"£37,901- £58,900 p.a.",6365123,2022-11-27 13:20:00,2022-11-27 13:23:00,2.999999999301508,2022-11-27 00:00:00,0,E09000011,E02000328,5,Retired,False,False,True,67.0,48400.0,0,0,1,2,0.0,1,2,1.5,96.79696038426883,86.3,271.6682936962956
oi8ff6nb8htnmpaotjzoi8ff640bgfe0,1,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),7,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Some months but not every month,Some months but not every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Some months but not every month,Some months but not every month,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",1092567,2022-11-22 16:27:00,2022-11-22 16:29:00,1.999999996041879,2022-11-22 00:00:00,1,E09000008,E02000198,2,Working full-time,False,False,True,32.0,48400.0,0,0,2,1,0.0,2,1,1.5,87.80214462188941,83.5,449.26696099248085
ok35w4af6xmqj6ok354v64v0c8etewlt,1,Female,55 to 59,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,The same,Hardly ever or never,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,,Working part-time,,,,,,,"More than £58,900 p.a.",1180183,2022-11-22 20:46:00,2022-11-22 20:49:00,2.999999999301508,2022-11-22 00:00:00,1,E09000032,E02000933,8,Working part-time,False,False,True,57.0,68900.0,0,1,2,0,0.5,2,0,1.0,75.0126002708299,86.0,562.9502549073165
okbwpco0wh2ke8bxop5pwokbwpcbodcg,1,Male,60 to 64,No,Living with partner/ spouse (NO children or children have left home),8,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,,Shared ownership with Housing Association,Don't know,No,1 or 2 months,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,Never,,,,,,,,Self Employed,"Less than £14,900 p.a.",6653137,2022-11-22 22:06:00,2022-11-22 22:11:00,5.000000005820766,2022-11-22 00:00:00,0,E09000023,E02000676,5,Not specified,False,False,False,62.0,12000.0,0,0,2,2,0.0,2,2,2.0,93.94595064593693,94.89999999999999,587.1728851351347
okwfavcgemzuaokw6p5df4gdjxhn2f8p,1,Female,45 to 49,No,"Living with other adults that are non-family members, such as friends/ flatmates",5,Worse,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",4537455,2022-11-27 20:38:00,2022-11-27 20:43:00,4.999999995343387,2022-11-27 00:00:00,1,E09000019,E02000554,2,Working full-time,True,False,False,47.0,48400.0,0,0,2,3,0.0,2,3,2.5,127.43972968296039,80.5,210.5279219883714
on70ujdquvtgg16t5gon70ujt9l8suyq,1,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),9,The same,Some of the time,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in student accommodation/ student halls,,B,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"Less than £14,900 p.a.",4653152,2022-11-27 14:09:00,2022-11-27 14:11:00,1.999999996041879,2022-11-27 00:00:00,1,E09000027,E02000787,6,Working full-time,False,False,False,37.0,12000.0,1,1,2,2,1.0,2,2,2.0,59.12433069454052,86.8,551.6271620370367
ona1cx1ywkpfdta65ona1cx9sjsiwc24,1,Female,25 to 29,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,Worse,Some of the time,Hardly ever or never,To some extent,Definitely disagree,,,,,None of the above,,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation from Housing Association,,Don't know,Yes,Some months but not every month,1 or 2 months,Never,1,34.0,0,0,1,0,0,1,0,0,0,Marginal fuel-security,1,1 or 2 months,Almost every month,1 or 2 months,,Working part-time,,,,,Student,,"£14,901- £24,300 p.a.",6175212,2022-11-22 15:49:00,2022-11-22 15:54:00,4.999999995343387,2022-11-22 00:00:00,1,E09000012,E02000352,3,Working part-time,False,True,False,27.0,19600.0,1,0,1,0,0.5,1,0,0.5,121.66707436399217,75.8,208.14378627049157
onatkpy9k6r3ria89omonatkps7unvtf,1,Male,50 to 54,Yes,Living on my own (NO children or children have left home),5,Better,Some of the time,Often,To some extent,Definitely agree,,,,,None of the above,,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Owning the house outright,,Don't know,Yes,Almost every month,Almost every month,Almost every month,1,6.0,1,1,1,1,1,1,0,1,1,Very low fuel-security,5,Almost every month,,Almost every month,,,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",6237822,2022-11-22 15:48:00,2022-11-22 15:58:00,10.000000001164151,2022-11-22 00:00:00,1,E09000008,E02000225,2,Not working- long term sick or disabled,False,False,True,52.0,12000.0,1,2,1,3,1.5,1,3,2.0,87.80214462188941,94.39999999999999,356.08654778571383
